date,Number of Appliances,lights,Energy used,Kitchen Temperature (in celsicus),Kitchen Humidity,Living Room Temerature (in celsius),Living room Humidity,Laundry Temperature (in celsius),Laundry Humidity,Office room Temperature (in celsius),Office room Humidity,Bathroom Temperature (in celsius),Bathroom Humidity,Temperature outside building (North side),Humidity outside building (North side),Ironing Room Temperature,Ironing Room Humidity,Teenager room temperature,teenager room humidity,Parent room Temperature,Temperature Outside,Pressure in mm Hg,Humidity Outside,Windspeed,Visibility,Tdewpoint,Random variable 1,non dimensional random variable
3/4/2016 17:50,90,0,21,38,19.91,37.21,22.63,36.75,19.1,35.29,18.1,46.06,6.35,60.62,19.2,30.79,20.54,38.24,18.58,38.27,6.33E+00,739.29,73.84,1,25.84,1.98E+00,8.23,8.23
3/4/2016 18:00,90,0,21,37.87,19.86,37.05,22.52,36.65,19.1,35.29,18.14,45.94,5.8,63.84,19.2,30.79,20.71,38.29,18.6,38.22,6.10E+00,739.3,76,1,23,2.20E+00,26.51,26.51
3/4/2016 18:10,90,0,20.97,37.78,19.69,37.27,22.39,36.59,19.1,35.37,18.14,45.73,5.21,65.63,19.2,30.79,20.86,38.37,18.6,38.19,5.70E+00,739.37,77.84,1,25.84,2.12E+00,30.96,30.96
3/4/2016 18:20,90,0,20.96,37.86,19.53,37.41,22.31,36.56,19.1,35.42,18.1,45.59,4.61,67.08,19.2,30.89,20.96,38.5,18.55,38.09,5.30E+00,739.44,79.67,1,28.67,2.03E+00,0.6,0.6
3/4/2016 18:30,110,0,20.91,38.02,19.44,37.56,22.24,36.45,19.06,35.47,18.1,45.59,4.04,68.68,19.17,30.89,21.04,38.53,18.5,38.09,4.90E+00,739.5,81.5,1,31.5,1.95E+00,16.38,16.38
3/4/2016 18:40,90,0,20.91,37.9,19.35,37.76,22.12,36.46,19.03,35.5,18.1,45.5,3.6,70.13,19.12,30.95,21.08,38.57,18.5,38.09,4.50E+00,739.57,83.34,1,34.34,1.87E+00,42.72,42.72
3/4/2016 18:50,100,10,20.95,37.82,19.29,37.97,22.07,36.47,19,35.5,18.1,45.5,3.25,71.5,19.1,31,21.18,38.64,18.5,38.09,4.10E+00,739.64,85.17,1,37.17,1.78E+00,11.12,11.12
3/4/2016 19:00,310,10,21,37.72,19.29,38.15,22,36.55,19,35.5,18.1,45.44,3.01,72.5,19.09,30.99,21.24,38.69,18.5,38.02,3.70E+00,739.7,87,1,40,1.70E+00,9.24,9.24
3/4/2016 19:10,330,10,21.1,38,19.29,38.2,21.97,36.59,19,35.59,18.04,45.33,2.81,73.35,19.04,31.03,21.32,38.79,18.5,38,3.50E+00,739.74,87.84,1,37,1.63E+00,44.76,44.76
3/4/2016 19:20,90,10,21.18,39.75,19.29,38.43,21.89,36.61,19,35.59,18.03,45.32,2.66,73.77,19,31,21.29,38.71,18.5,37.9,3.30E+00,739.77,88.67,1,34,1.57E+00,49.59,49.59
3/4/2016 19:30,100,0,21.23,39.67,19.29,39,21.85,36.83,18.89,35.59,18.02,45.46,2.53,74.4,18.97,31,21.29,38.56,18.49,37.76,3.10E+00,739.8,89.5,1,31,1.50E+00,32.88,32.88
3/4/2016 19:40,110,10,21.29,39.32,19.29,39.18,21.79,36.9,18.89,35.63,18.04,45.57,2.46,75.22,18.94,31,21.29,38.59,18.44,37.63,2.90E+00,739.84,90.34,1,28,1.43E+00,44.84,44.84
3/4/2016 19:50,100,10,21.35,38.82,19.29,39.36,21.79,37.03,18.89,35.64,18.05,45.67,2.42,75.48,18.91,31.03,21.39,38.59,18.43,37.53,2.70E+00,739.87,91.17,1,25,1.37E+00,38.47,38.47
3/4/2016 20:00,100,10,21.39,38.5,19.29,39.4,21.79,37.09,18.89,35.66,18.1,45.79,2.45,76.17,18.89,31.09,21.47,38.67,18.39,37.46,2.50E+00,739.9,92,1,22,1.30E+00,45.08,45.08
3/4/2016 20:10,100,20,21.39,38.27,19.29,39.4,21.79,37.09,18.89,35.65,18.1,45.79,2.44,76.2,18.89,31.1,21.56,38.7,18.41,37.39,2.47E+00,739.92,92.17,1.17,22,1.28E+00,9.67,9.67
3/4/2016 20:20,120,20,21.39,37.99,19.29,39.37,21.72,37.09,18.89,35.76,18.07,45.76,2.31,76.19,18.79,31,21.6,38.7,18.39,37.31,2.43E+00,739.94,92.34,1.34,22,1.27E+00,48.84,48.84
3/4/2016 20:30,120,20,21.39,37.8,19.29,39.14,21.7,37.09,18.97,36.79,18.1,45.79,2.18,76.4,18.79,31.06,21.63,38.73,18.39,37.23,2.40E+00,739.95,92.5,1.5,22,1.25E+00,44.91,44.91
3/4/2016 20:40,130,20,21.39,37.54,19.29,39,21.69,37.08,19.08,37.56,18.1,45.73,2.18,76.84,18.79,31.1,21.69,38.78,18.39,37.2,2.37E+00,739.97,92.67,1.67,22,1.23E+00,29.15,29.15
3/4/2016 20:50,140,20,21.43,37.36,19.29,38.9,21.6,37,19.3,37.97,18.1,45.7,2.18,77.12,18.77,31.1,21.74,38.7,18.35,37.09,2.33E+00,739.99,92.84,1.84,22,1.22E+00,44.17,44.17
3/4/2016 21:00,130,20,21.5,37.29,19.29,38.93,21.6,36.99,19.73,38.16,18.1,45.65,2.1,76.86,18.73,31.16,21.79,38.63,18.34,37.08,2.30E+00,740,93,2,22,1.20E+00,16.42,16.42
3/4/2016 21:10,110,10,21.5,37.25,19.29,39,21.6,36.94,20.39,37.77,18.14,45.43,1.84,76.24,18.7,31.13,21.82,38.63,18.35,37,2.20E+00,740.05,93,2,22.34,1.10E+00,43.84,43.84
3/4/2016 21:20,150,0,21.5,37.17,19.29,39,21.6,36.9,20.59,37.01,18.91,66.43,1.75,76.54,18.7,31.1,21.89,38.59,18.29,37,2.10E+00,740.1,93,2,22.67,1.00E+00,2.44,2.44
3/4/2016 21:30,100,0,21.58,37.09,19.29,39.04,21.6,36.9,20.55,36.54,19.52,77.72,1.64,76.61,18.7,31.1,21.89,38.57,18.32,36.95,2.00E+00,740.15,93,2,23,9.00E-01,4.5,4.5
3/4/2016 21:40,90,0,21.6,37.09,19.29,39.09,21.6,36.82,20.37,36.06,19.24,68.53,1.52,76.37,18.7,31.1,22,38.46,18.29,36.9,1.90E+00,740.2,93,2,23.34,8.00E-01,36,36
3/4/2016 21:50,110,0,21.58,37.09,19.29,39.17,21.53,36.86,20.28,35.81,19.1,62.8,1.24,75.48,18.7,31.08,22,38.4,18.29,36.87,1.80E+00,740.25,93,2,23.67,7.00E-01,14.91,14.91
3/4/2016 22:00,120,0,21.6,37,19.22,39.11,21.47,36.87,20.16,35.58,19.02,58.49,1.04,75.2,18.65,30.94,22.05,38.43,18.29,36.79,1.70E+00,740.3,93,2,24,6.00E-01,11.93,11.93
3/4/2016 22:10,120,0,21.6,37,19.2,39.09,21.39,36.76,20,35.4,19,56.33,1.07,76.02,18.64,30.93,22.1,38.39,18.29,36.7,1.63E+00,740.32,92.84,1.84,23.84,5.20E-01,27.36,27.36
3/4/2016 22:20,110,0,21.6,37,19.2,39.07,21.39,36.73,19.89,35.29,18.97,54.67,1.03,76.19,18.6,30.89,22.16,38.21,18.29,36.66,1.57E+00,740.34,92.67,1.67,23.67,4.40E-01,45.73,45.73
3/4/2016 22:30,70,0,21.52,37,19.15,39.09,21.39,36.83,19.84,35.28,18.89,53.1,0.94,75.98,18.6,31.06,22.22,38.16,18.29,36.71,1.50E+00,740.35,92.5,1.5,23.5,3.50E-01,8.99,8.99
3/4/2016 22:40,50,0,21.5,37.09,19.1,39.09,21.39,36.97,19.79,35.47,18.89,51.74,0.9,76.27,18.6,31.22,22.29,38.36,18.29,37.2,1.43E+00,740.37,92.34,1.34,23.34,2.70E-01,26.23,26.23
3/4/2016 22:50,60,10,21.5,37.16,19.05,39.2,21.39,37,19.7,35.59,18.82,50.55,0.9,76.19,18.6,31.39,22.22,38.66,18.29,37.45,1.37E+00,740.39,92.17,1.17,23.17,1.90E-01,24.01,24.01
3/4/2016 23:00,40,0,21.5,37.2,19,39.37,21.39,37.14,19.7,35.73,18.86,49.87,0.8,76.07,18.6,31.54,22.17,39.16,18.29,37.67,1.30E+00,740.4,92,1,23,1.00E-01,20.01,20.01
3/4/2016 23:10,40,0,21.39,37.23,18.89,39.53,21.39,37.29,19.64,35.79,18.79,48.93,0.8,76.33,18.6,31.67,22.1,39.49,18.29,37.83,1.17E+00,740.42,92.84,1,29.5,1.00E-01,46.02,46.02
3/4/2016 23:20,50,0,21.39,37.29,18.89,39.59,21.39,37.37,19.57,35.9,18.79,48.39,0.87,76.47,18.6,31.79,21.97,39.7,18.29,38.03,1.03E+00,740.44,93.67,1,36,1.00E-01,42.18,42.18
3/4/2016 23:30,40,0,21.39,37.4,18.86,39.7,21.39,37.44,19.5,35.97,18.79,47.8,0.8,76.4,18.6,31.79,21.89,39.76,18.29,38.23,9.00E-01,740.45,94.5,1,42.5,1.00E-01,16.74,16.74
3/4/2016 23:40,50,0,21.33,37.4,18.79,39.7,21.39,37.5,19.47,36,18.79,47.39,0.9,77.03,18.6,31.93,21.79,39.86,18.29,38.37,7.70E-01,740.47,95.34,1,49,1.00E-01,12.81,12.81
3/4/2016 23:50,40,0,21.29,37.4,18.76,39.79,21.39,37.59,19.39,36,18.79,46.93,0.9,77.03,18.6,32,21.79,40.06,18.29,38.57,6.40E-01,740.49,96.17,1,55.5,1.00E-01,7.08,7.08
3/5/2016 0:00,50,0,21.23,37.33,18.7,39.79,21.39,37.59,19.39,36.13,18.73,46.66,0.9,77.26,18.6,32.09,21.7,40.33,18.29,38.7,5.00E-01,740.5,97,1,62,1.00E-01,49.79,49.79
3/5/2016 0:10,60,0,21.2,37.29,18.67,39.87,21.39,37.59,19.33,36.2,18.7,46.34,0.97,77.47,18.6,32.09,21.7,40.53,18.29,38.7,5.20E-01,740.5,97,1,62,1.20E-01,32.03,32.03
3/5/2016 0:20,50,10,21.2,37.37,18.6,39.87,21.39,37.59,19.29,36.2,18.7,46.07,1.1,77.69,18.6,32.13,21.67,40.86,18.36,38.84,5.40E-01,740.5,97,1,62,1.40E-01,19.01,19.01
3/5/2016 0:30,50,0,21.17,37.4,18.57,39.9,21.39,37.63,19.29,36.26,18.7,45.84,1.1,77.69,18.6,32.2,21.6,41.06,18.29,39.03,5.50E-01,740.5,97,1,62,1.50E-01,21.39,21.39
3/5/2016 0:40,40,0,21.1,37.4,18.5,39.9,21.39,37.7,19.26,36.26,18.7,45.63,1.1,77.8,18.6,32.2,21.6,41.33,18.36,39.09,5.70E-01,740.5,97,1,62,1.70E-01,26.97,26.97
3/5/2016 0:50,40,0,21.1,37.4,18.5,40,21.43,37.73,19.2,36.2,18.67,45.4,1.1,77.8,18.6,32.2,21.6,41.53,18.29,39.23,5.90E-01,740.5,97,1,62,1.90E-01,24.93,24.93
3/5/2016 1:00,50,0,21.1,37.4,18.5,39.94,21.43,37.73,19.14,36.29,18.67,45.26,1.14,77.94,18.6,32.2,21.5,41.83,18.36,39.37,6.00E-01,740.5,97,1,62,2.00E-01,12.27,12.27
3/5/2016 1:10,40,0,21,37.29,18.39,39.79,21.39,37.79,19.2,36.29,18.67,45.14,1.14,77.94,18.54,32.2,21.43,42.03,18.39,39.53,6.00E-01,740.47,97,1.17,61.84,2.00E-01,43.82,43.82
3/5/2016 1:20,40,0,21,37.23,18.39,39.79,21.39,37.79,19.1,36.29,18.6,44.94,1.07,77.83,18.54,32.23,21.43,42.43,18.33,39.67,6.00E-01,740.44,97,1.34,61.67,2.00E-01,31.17,31.17
3/5/2016 1:30,30,0,20.93,37.2,18.36,39.9,21.39,37.79,19.1,36.29,18.6,44.79,0.88,77.33,18.54,32.29,21.43,42.76,18.36,39.73,6.00E-01,740.4,97,1.5,61.5,2.00E-01,27.19,27.19
3/5/2016 1:40,30,0,20.93,37.2,18.29,39.9,21.39,37.79,19.07,36.29,18.6,44.73,0.7,76.73,18.5,32.29,21.39,43.03,18.36,39.87,6.00E-01,740.37,97,1.67,61.34,2.00E-01,41.07,41.07
3/5/2016 1:50,30,10,20.89,37.2,18.29,39.9,21.39,37.83,19,36.29,18.6,44.59,0.6,76.47,18.5,32.29,21.39,43.09,18.33,40,6.00E-01,740.34,97,1.84,61.17,2.00E-01,26.83,26.83
3/5/2016 2:00,50,0,20.89,37.2,18.23,39.9,21.37,37.9,19,36.29,18.6,44.53,0.6,76.47,18.5,32.29,21.29,43.06,18.39,40.07,6.00E-01,740.3,97,2,61,2.00E-01,3.27,3.27
3/5/2016 2:10,40,0,20.84,37.2,18.2,39.97,21.29,37.9,19,36.29,18.6,44.44,0.5,76.53,18.5,32.29,21.29,43.07,18.39,40.17,5.20E-01,740.29,97.34,1.67,59.84,1.50E-01,32.63,32.63
3/5/2016 2:20,50,0,20.79,37.2,18.17,40,21.26,37.87,18.93,36.29,18.6,44.29,0.5,76.8,18.5,32.29,21.23,43.09,18.39,40.23,4.40E-01,740.27,97.67,1.34,58.67,1.00E-01,24.71,24.71
3/5/2016 2:30,40,0,20.73,37.2,18.1,40,21.2,37.79,18.93,36.29,18.6,44.23,0.54,77.07,18.5,32.29,21.26,43.17,18.39,40.37,3.50E-01,740.25,98,1,57.5,5.00E-02,7.39,7.39
3/5/2016 2:40,50,0,20.7,37.2,18,40,21.1,37.7,18.93,36.29,18.6,44.17,0.6,77.19,18.5,32.29,21.2,43.23,18.39,40.44,2.70E-01,740.24,98.34,0.67,56.34,0.00E+00,36.39,36.39
3/5/2016 2:50,60,0,20.7,37.2,18,40,21.1,37.7,18.89,36.29,18.54,44.03,0.6,77.44,18.5,32.29,21.2,43.36,18.39,40.5,1.90E-01,740.22,98.67,0.34,55.17,-5.00E-02,32.59,32.59
3/5/2016 3:00,50,0,20.7,37.2,17.89,40.03,21.1,37.7,18.89,36.29,18.5,44,0.67,77.77,18.5,32.29,21.14,43.56,18.39,40.53,1.00E-01,740.2,99,0,54,-1.00E-01,7.74,7.74
3/5/2016 3:10,50,0,20.64,37.13,17.89,40.09,21.1,37.7,18.89,36.29,18.5,43.94,0.7,77.66,18.5,32.29,21.17,43.63,18.39,40.59,1.00E-01,740.2,99,0.17,53.67,-1.00E-01,32.73,32.73
3/5/2016 3:20,50,10,20.6,37.2,17.89,40.09,21.04,37.63,18.83,36.23,18.5,43.9,0.7,77.66,18.5,32.29,21.1,43.7,18.39,40.7,1.00E-01,740.2,99,0.34,53.34,-1.00E-01,43.39,43.39
3/5/2016 3:30,40,0,20.6,37.2,17.89,40.03,21.04,37.63,18.79,36.2,18.5,43.9,0.8,78,18.5,32.33,21.17,43.59,18.39,40.76,1.00E-01,740.2,99,0.5,53,-1.00E-01,39.49,39.49
3/5/2016 3:40,40,0,20.57,37.2,17.79,40,21,37.73,18.79,36.2,18.5,43.76,0.87,78.33,18.5,32.4,21.1,43.59,18.39,40.79,1.00E-01,740.2,99,0.67,52.67,-1.00E-01,19.87,19.87
3/5/2016 3:50,50,0,20.5,37.2,17.73,40,21,37.73,18.79,36.2,18.5,43.7,0.9,78.37,18.47,32.29,21.1,43.59,18.39,40.87,1.00E-01,740.2,99,0.84,52.34,-1.00E-01,4.09,4.09
3/5/2016 4:00,40,0,20.5,37.2,17.7,40.09,20.89,37.7,18.73,36.2,18.47,43.67,0.9,78.37,18.39,32.29,21.04,43.59,18.39,40.94,1.00E-01,740.2,99,1,52,-1.00E-01,42.51,42.51
3/5/2016 4:10,40,0,20.5,37.2,17.7,40.09,20.89,37.7,18.7,36.2,18.47,43.67,1,78.6,18.5,32.33,21,43.5,18.39,41,1.50E-01,740.24,99,1,49.34,-5.00E-02,48.69,48.69
3/5/2016 4:20,60,0,20.39,37.09,17.6,40.09,20.89,37.67,18.7,36.2,18.43,43.53,1.07,78.66,18.5,32.4,21,43.5,18.39,41.03,2.00E-01,740.27,99,1,46.67,0.00E+00,34.42,34.42
3/5/2016 4:30,50,0,20.39,37.09,17.6,40.17,20.89,37.67,18.7,36.2,18.43,43.53,1.07,78.8,18.39,32.29,21,43.4,18.39,41.09,2.50E-01,740.3,99,1,44,5.00E-02,2.18,2.18
3/5/2016 4:40,50,0,20.36,37.13,17.57,40.23,20.89,37.67,18.7,36.26,18.47,43.56,1.23,78.97,18.39,32.29,21,43.4,18.39,41.09,3.00E-01,740.34,99,1,41.34,1.00E-01,4.63,4.63
3/5/2016 4:50,40,0,20.36,37.2,17.57,40.29,20.89,37.59,18.7,36.23,18.39,43.5,1.29,79.09,18.39,32.33,20.93,43.4,18.39,41.17,3.50E-01,740.37,99,1,38.67,1.50E-01,26.33,26.33
3/5/2016 5:00,40,0,20.29,37.2,17.5,40.29,20.89,37.59,18.7,36.29,18.39,43.5,1.29,79.09,18.39,32.33,20.93,43.33,18.39,41.2,4.00E-01,740.4,99,1,36,2.00E-01,43.33,43.33
3/5/2016 5:10,20,0,20.29,37.2,17.5,40.45,20.87,37.57,18.64,36.29,18.39,43.45,1.29,79.09,18.39,32.4,20.89,43.37,18.39,41.2,4.40E-01,740.42,98.67,1,37.34,2.00E-01,10.36,10.36
3/5/2016 5:20,20,0,20.29,37.2,17.5,40.5,20.79,37.56,18.7,36.29,18.39,43.44,1.39,79.09,18.39,32.4,20.89,43.29,18.39,41.26,4.70E-01,740.44,98.34,1,38.67,2.00E-01,17.99,17.99
3/5/2016 5:30,30,0,20.26,37.17,17.5,40.5,20.79,37.59,18.64,36.29,18.39,43.4,1.47,79.16,18.39,32.4,20.89,43.29,18.39,41.29,5.00E-01,740.45,98,1,40,2.00E-01,31.28,31.28
3/5/2016 5:40,50,0,20.2,37.09,17.43,40.5,20.73,37.53,18.6,36.29,18.39,43.4,1.5,79.19,18.39,32.4,20.79,43.2,18.39,41.37,5.40E-01,740.47,97.67,1,41.34,2.00E-01,47.88,47.88
3/5/2016 5:50,50,0,20.2,37.13,17.39,40.5,20.7,37.59,18.6,36.29,18.29,43.4,1.5,79.19,18.39,32.4,20.86,43.26,18.39,41.4,5.70E-01,740.49,97.34,1,42.67,2.00E-01,42.2,42.2
3/5/2016 6:00,50,0,20.2,37.2,17.39,40.5,20.7,37.59,18.6,36.29,18.29,43.4,1.6,79.19,18.39,32.4,20.79,43.2,18.39,41.4,6.00E-01,740.5,97,1,44,2.00E-01,10.54,10.54
3/5/2016 6:10,40,0,20.17,37.2,17.36,40.5,20.7,37.63,18.6,36.29,18.29,43.4,1.6,79.19,18.39,32.47,20.79,43.2,18.39,41.4,7.00E-01,740.57,96.84,1,44.34,2.70E-01,0.77,0.77
3/5/2016 6:20,50,0,20.1,37.2,17.29,40.5,20.76,37.7,18.6,36.4,18.29,43.33,1.64,79.23,18.39,32.4,20.79,43.29,18.39,41.47,8.00E-01,740.64,96.67,1,44.67,3.40E-01,46.17,46.17
3/5/2016 6:30,40,0,20.1,37.2,17.29,40.59,20.79,37.73,18.54,36.4,18.29,43.4,1.7,79.3,18.39,32.47,20.79,43.23,18.39,41.5,9.00E-01,740.7,96.5,1,45,4.00E-01,12.89,12.89
3/5/2016 6:40,50,0,20.1,37.2,17.29,40.59,20.79,37.79,18.5,36.4,18.29,43.4,1.83,79.44,18.36,32.5,20.7,43.29,18.39,41.5,1.00E+00,740.77,96.34,1,45.34,4.70E-01,6.93,6.93
3/5/2016 6:50,40,0,20.1,37.29,17.29,40.63,20.79,37.79,18.5,36.4,18.29,43.29,1.9,79.43,18.36,32.5,20.7,43.29,18.39,41.5,1.10E+00,740.84,96.17,1,45.67,5.40E-01,0.82,0.82
3/5/2016 7:00,50,0,20.04,37.29,17.29,40.63,20.79,37.87,18.5,36.44,18.29,43.29,1.9,79.4,18.29,32.5,20.7,43.33,18.39,41.56,1.20E+00,740.9,96,1,46,6.00E-01,35.82,35.82
3/5/2016 7:10,60,0,20,37.29,17.2,40.59,20.83,37.94,18.5,36.5,18.29,43.29,1.9,79.4,18.29,32.5,20.7,43.47,18.39,41.59,1.20E+00,740.94,96.17,1,44,6.40E-01,32.71,32.71
3/5/2016 7:20,50,0,20,37.29,17.2,40.59,20.89,38,18.5,36.5,18.29,43.29,1.9,79.4,18.29,32.5,20.7,43.53,18.39,41.59,1.20E+00,740.97,96.34,1,42,6.70E-01,46.15,46.15
3/5/2016 7:30,40,0,20,37.29,17.2,40.59,20.89,38,18.5,36.5,18.29,43.33,1.9,79.3,18.29,32.5,20.7,43.67,18.39,41.59,1.20E+00,741,96.5,1,40,7.00E-01,33.16,33.16
3/5/2016 7:40,50,0,19.93,37.29,17.2,40.67,20.89,38,18.5,36.5,18.29,43.33,1.9,79.3,18.29,32.56,20.7,43.7,18.39,41.59,1.20E+00,741.04,96.67,1,38,7.40E-01,17.12,17.12
3/5/2016 7:50,30,0,19.89,37.33,17.2,40.7,20.89,38,18.43,36.5,18.29,43.29,1.9,79.34,18.29,32.56,20.7,43.7,18.39,41.63,1.20E+00,741.07,96.84,1,36,7.70E-01,41.16,41.16
3/5/2016 8:00,50,0,19.89,37.4,17.2,40.7,20.89,38.06,18.39,36.44,18.23,43.29,1.97,79.4,18.29,32.53,20.67,43.76,18.39,41.76,1.20E+00,741.1,97,1,34,8.00E-01,25.98,25.98
3/5/2016 8:10,40,0,19.89,37.4,17.2,40.7,20.93,38.09,18.39,36.5,18.26,43.37,2.03,79.47,18.29,32.59,20.6,43.7,18.39,41.7,1.30E+00,741.17,96.84,1,35.34,8.70E-01,17.25,17.25
3/5/2016 8:20,40,0,19.89,37.4,17.1,40.79,20.9,38.05,18.39,36.5,18.2,43.32,2.17,79.59,18.29,32.59,20.6,43.7,18.43,41.83,1.40E+00,741.24,96.67,1,36.67,9.40E-01,7.57,7.57
3/5/2016 8:30,80,0,19.79,37.75,17.1,40.93,20.79,37.7,18.39,36.53,18.2,43.4,2.23,79.63,18.29,32.59,20.6,43.7,18.43,41.9,1.50E+00,741.3,96.5,1,38,1.00E+00,48.36,48.36
3/5/2016 8:40,30,0,19.83,38.27,17.1,41.2,20.79,37.67,18.39,36.59,18.23,43.34,2.37,79.69,18.29,32.53,20.6,43.67,18.39,41.76,1.60E+00,741.37,96.34,1,39.34,1.07E+00,42.44,42.44
3/5/2016 8:50,30,0,19.89,38.53,17.1,41.2,20.73,37.53,18.39,36.77,18.29,43,2.5,79.84,18.2,32.26,20.6,43.4,18.39,41.63,1.70E+00,741.44,96.17,1,40.67,1.13E+00,44.55,44.55
3/5/2016 9:00,30,0,19.86,38.34,17.2,41.06,20.7,37.47,18.39,36.9,18.29,42.67,2.56,79.84,18.2,32.2,20.54,43.07,18.39,41.34,1.80E+00,741.5,96,1,42,1.20E+00,39.36,39.36
3/5/2016 9:10,40,0,19.79,38.13,17.14,40.94,20.7,37.33,18.39,37,18.29,42.47,2.73,79.94,18.17,32.06,20.5,42.8,18.39,41.07,1.95E+00,741.52,95.17,1,45.34,1.22E+00,32.03,32.03
3/5/2016 9:20,40,0,19.79,38.06,17.2,40.94,20.6,37.17,18.39,37,18.29,42.26,2.79,79.94,18.1,32,20.5,42.59,18.39,40.73,2.10E+00,741.54,94.34,1,48.67,1.23E+00,12.62,12.62
3/5/2016 9:30,50,0,19.79,38,17.2,41,20.6,37.09,18.39,37.09,18.29,42.4,2.94,80.03,18.1,32,20.5,42.37,18.33,40.53,2.25E+00,741.55,93.5,1,52,1.25E+00,26.28,26.28
3/5/2016 9:40,50,0,19.79,37.87,17.2,40.97,20.6,37.13,18.39,37.03,18.26,42.97,3.1,80.09,18.1,31.93,20.5,42.29,18.36,40.1,2.40E+00,741.57,92.67,1,55.34,1.27E+00,29.62,29.62
3/5/2016 9:50,60,0,19.79,37.79,17.26,40.83,20.6,37.13,18.39,37,18.2,43.3,3.34,80.16,18.1,31.86,20.5,42.29,18.29,39.83,2.55E+00,741.59,91.84,1,58.67,1.28E+00,22.27,22.27
3/5/2016 10:00,60,0,19.79,37.56,17.29,40.64,20.5,36.97,18.39,37,18.2,43.5,3.66,80.34,18.1,31.79,20.5,42.43,18.29,39.76,2.70E+00,741.6,91,1,62,1.30E+00,48.44,48.44
3/5/2016 10:10,50,0,19.79,37.44,17.29,40.44,20.5,36.9,18.39,36.97,18.2,43.79,3.93,80.4,18.1,31.76,20.5,42.56,18.29,39.63,2.75E+00,741.67,91.17,1.17,59.84,1.38E+00,19.38,19.38
3/5/2016 10:20,50,0,19.79,37.26,17.33,40.14,20.5,36.87,18.39,36.9,18.13,43.79,4.23,80.47,18.1,31.7,20.5,42.44,18.29,39.43,2.80E+00,741.74,91.34,1.34,57.67,1.47E+00,23.89,23.89
3/5/2016 10:30,70,0,19.79,37.2,17.39,39.94,20.5,36.79,18.39,36.9,18.1,43.87,4.37,80.4,18.1,31.67,20.5,42.26,18.29,39.23,2.85E+00,741.8,91.5,1.5,55.5,1.55E+00,44.75,44.75
3/5/2016 10:40,70,0,19.79,37.17,17.39,39.87,20.47,36.7,18.39,36.83,19.06,68.76,4.63,80.27,18.1,31.6,20.5,42,18.29,39.06,2.90E+00,741.87,91.67,1.67,53.34,1.63E+00,8.22,8.22
3/5/2016 10:50,80,0,19.79,37.09,17.39,39.73,20.47,36.76,18.39,36.79,21,84.1,4.57,77.8,18.1,31.47,20.43,41.47,18.29,38.86,2.95E+00,741.94,91.84,1.84,51.17,1.72E+00,37.44,37.44
3/5/2016 11:00,90,0,19.7,36.97,17.39,39.56,20.5,36.76,18.39,36.79,20.23,85.4,4.27,71.26,18.1,31.33,20.5,42.14,18.26,38.67,3.00E+00,742,92,2,49,1.80E+00,41.45,41.45
3/5/2016 11:10,80,0,19.7,36.83,17.39,39.36,20.43,36.57,18.29,36.55,19.63,86.47,4.19,65.47,18.1,31.03,20.64,42.14,18.26,38.59,3.15E+00,742.02,90.84,2,51.5,1.77E+00,10.97,10.97
3/5/2016 11:20,90,0,19.7,36.67,17.39,39.05,20.39,36.4,18.29,36.37,19.23,85.3,4.6,65.24,18.1,30.73,20.76,41.8,18.2,38.19,3.30E+00,742.04,89.67,2,54,1.73E+00,28.84,28.84
3/5/2016 11:30,90,0,19.7,36.53,17.39,38.87,20.39,36.38,18.36,36.23,19,83.68,4.94,63.97,18.1,30.54,20.83,41.37,18.2,37.93,3.45E+00,742.05,88.5,2,56.5,1.70E+00,6.33,6.33
3/5/2016 11:40,60,0,19.7,36.4,17.47,38.87,20.39,36.23,18.29,36.2,18.77,80.73,5.16,66.36,18.1,30.6,20.97,41.23,18.2,37.73,3.60E+00,742.07,87.34,2,59,1.67E+00,7.73,7.73
3/5/2016 11:50,50,0,19.7,36.32,17.5,38.79,20.29,36.06,18.29,36.2,18.64,75.84,5.44,67.23,18.1,30.67,21.04,41.06,18.2,37.59,3.75E+00,742.09,86.17,2,61.5,1.63E+00,6.35,6.35
3/5/2016 12:00,60,0,19.7,36.29,17.57,38.73,20.29,35.94,18.36,36.2,18.7,71.97,5.97,66.23,18.1,30.7,21.1,41,18.2,37.53,3.90E+00,742.1,85,2,64,1.60E+00,25.29,25.29
3/5/2016 12:10,90,0,19.7,36.29,17.6,38.56,20.26,35.76,18.36,36.2,18.7,66.07,6.09,62.77,18.1,30.7,21.15,40.75,18.2,37.47,4.02E+00,742.14,85.67,1.84,62.17,1.82E+00,4.96,4.96
3/5/2016 12:20,80,0,19.7,36.29,17.6,38.44,20.2,35.7,18.39,36.2,18.64,60.06,6.13,61.6,18.1,30.7,21.23,40.56,18.2,37.4,4.13E+00,742.17,86.34,1.67,60.34,2.03E+00,3.22,3.22
3/5/2016 12:30,70,0,19.7,36.29,17.7,38.47,20.2,35.7,18.33,36.26,18.57,55.87,6.22,62.67,18.1,30.76,21.36,40.44,18.2,37.29,4.25E+00,742.2,87,1.5,58.5,2.25E+00,0.01,0.01
3/5/2016 12:40,80,0,19.7,36.29,17.7,38.4,20.2,35.76,18.29,36.29,18.57,53.67,6.44,62.1,18.1,30.83,21.39,40.37,18.2,37.29,4.37E+00,742.24,87.67,1.34,56.67,2.47E+00,12.52,12.52
